"","det_num","fdr","tdr","alpha","method","delta","op"
"28916",55,0.163636363636364,1,0.15,"sda",0.5,0.1
"28917",55,0.163636363636364,1,0.2,"sda",0.5,0.1
"28918",55,0.163636363636364,1,0.25,"sda",0.5,0.1
"28919",58,0.206896551724138,1,0.3,"sda",0.5,0.1
"28920",63,0.26984126984127,1,0.4,"sda",0.5,0.1
"28921",139,0.669064748201439,1,0.1,"mdr",0.5,0.1
"28922",100,0.54,1,0.15,"mdr",0.5,0.1
"28923",74,0.391891891891892,0.978260869565217,0.2,"mdr",0.5,0.1
"28924",58,0.224137931034483,0.978260869565217,0.25,"mdr",0.5,0.1
"28925",50,0.12,0.956521739130435,0.3,"mdr",0.5,0.1
"28926",44,0.0227272727272727,0.934782608695652,0.4,"mdr",0.5,0.1
"28927",49,0.0612244897959184,1,0.1,"leb",0.5,0.1
"28928",49,0.0612244897959184,1,0.15,"leb",0.5,0.1
"28929",49,0.0612244897959184,1,0.2,"leb",0.5,0.1
"28930",49,0.0612244897959184,1,0.25,"leb",0.5,0.1
"28931",49,0.0612244897959184,1,0.3,"leb",0.5,0.1
"28932",49,0.0612244897959184,1,0.4,"leb",0.5,0.1
"28933",48,0.0416666666666667,1,0.1,"sda",0.5,0.1
"28934",48,0.0416666666666667,1,0.15,"sda",0.5,0.1
"28935",53,0.132075471698113,1,0.2,"sda",0.5,0.1
"28936",53,0.132075471698113,1,0.25,"sda",0.5,0.1
"28937",55,0.163636363636364,1,0.3,"sda",0.5,0.1
"28938",58,0.206896551724138,1,0.4,"sda",0.5,0.1
"28939",101,0.544554455445545,1,0.1,"mdr",0.5,0.1
"28940",74,0.378378378378378,1,0.15,"mdr",0.5,0.1
"28941",59,0.220338983050847,1,0.2,"mdr",0.5,0.1
"28942",52,0.115384615384615,1,0.25,"mdr",0.5,0.1
"28943",49,0.0612244897959184,1,0.3,"mdr",0.5,0.1
"28944",46,0,1,0.4,"mdr",0.5,0.1
"28945",50,0.08,1,0.1,"leb",0.5,0.1
"28946",50,0.08,1,0.15,"leb",0.5,0.1
"28947",50,0.08,1,0.2,"leb",0.5,0.1
"28948",50,0.08,1,0.25,"leb",0.5,0.1
"28949",50,0.08,1,0.3,"leb",0.5,0.1
"28950",50,0.08,1,0.4,"leb",0.5,0.1
"28951",52,0.115384615384615,1,0.1,"sda",0.5,0.1
"28952",56,0.178571428571429,1,0.15,"sda",0.5,0.1
"28953",53,0.132075471698113,1,0.2,"sda",0.5,0.1
"28954",54,0.148148148148148,1,0.25,"sda",0.5,0.1
"28955",55,0.163636363636364,1,0.3,"sda",0.5,0.1
"28956",71,0.352112676056338,1,0.4,"sda",0.5,0.1
"28957",53,0.150943396226415,0.978260869565217,0.1,"mdr",0.5,0.1
"28958",49,0.0816326530612245,0.978260869565217,0.15,"mdr",0.5,0.1
"28959",47,0.0638297872340425,0.956521739130435,0.2,"mdr",0.5,0.1
"28960",45,0.0222222222222222,0.956521739130435,0.25,"mdr",0.5,0.1
"28961",42,0,0.91304347826087,0.3,"mdr",0.5,0.1
"28962",38,0,0.826086956521739,0.4,"mdr",0.5,0.1
"28963",48,0.0416666666666667,1,0.1,"leb",0.5,0.1
"28964",48,0.0416666666666667,1,0.15,"leb",0.5,0.1
"28965",48,0.0416666666666667,1,0.2,"leb",0.5,0.1
"28966",48,0.0416666666666667,1,0.25,"leb",0.5,0.1
"28967",48,0.0416666666666667,1,0.3,"leb",0.5,0.1
"28968",48,0.0416666666666667,1,0.4,"leb",0.5,0.1
"28969",51,0.0980392156862745,1,0.1,"sda",0.5,0.1
"28970",51,0.0980392156862745,1,0.15,"sda",0.5,0.1
"28971",55,0.163636363636364,1,0.2,"sda",0.5,0.1
"28972",58,0.206896551724138,1,0.25,"sda",0.5,0.1
"28973",56,0.178571428571429,1,0.3,"sda",0.5,0.1
"28974",64,0.28125,1,0.4,"sda",0.5,0.1
"28975",309,0.851132686084142,1,0.1,"mdr",0.5,0.1
"28976",231,0.800865800865801,1,0.15,"mdr",0.5,0.1
"28977",162,0.716049382716049,1,0.2,"mdr",0.5,0.1
"28978",110,0.581818181818182,1,0.25,"mdr",0.5,0.1
"28979",80,0.425,1,0.3,"mdr",0.5,0.1
"28980",55,0.181818181818182,0.978260869565217,0.4,"mdr",0.5,0.1
"28981",46,0,1,0.1,"leb",0.5,0.1
"28982",46,0,1,0.15,"leb",0.5,0.1
"28983",46,0,1,0.2,"leb",0.5,0.1
"28984",46,0,1,0.25,"leb",0.5,0.1
"28985",46,0,1,0.3,"leb",0.5,0.1
"28986",46,0,1,0.4,"leb",0.5,0.1
"28987",48,0.0416666666666667,1,0.1,"sda",0.5,0.1
"28988",49,0.0612244897959184,1,0.15,"sda",0.5,0.1
"28989",55,0.163636363636364,1,0.2,"sda",0.5,0.1
"28990",57,0.192982456140351,1,0.25,"sda",0.5,0.1
"28991",64,0.28125,1,0.3,"sda",0.5,0.1
"28992",66,0.303030303030303,1,0.4,"sda",0.5,0.1
"28993",46,0.0217391304347826,0.978260869565217,0.1,"mdr",0.5,0.1
"28994",44,0,0.956521739130435,0.15,"mdr",0.5,0.1
"28995",42,0,0.91304347826087,0.2,"mdr",0.5,0.1
"28996",39,0,0.847826086956522,0.25,"mdr",0.5,0.1
"28997",34,0,0.739130434782609,0.3,"mdr",0.5,0.1
"28998",24,0,0.521739130434783,0.4,"mdr",0.5,0.1
"28999",47,0.0212765957446809,1,0.1,"leb",0.5,0.1
"29000",47,0.0212765957446809,1,0.15,"leb",0.5,0.1
"29001",47,0.0212765957446809,1,0.2,"leb",0.5,0.1
"29002",47,0.0212765957446809,1,0.25,"leb",0.5,0.1
"29003",47,0.0212765957446809,1,0.3,"leb",0.5,0.1
"29004",47,0.0212765957446809,1,0.4,"leb",0.5,0.1
"29005",49,0.0612244897959184,1,0.1,"sda",0.5,0.1
"29006",51,0.0980392156862745,1,0.15,"sda",0.5,0.1
"29007",54,0.148148148148148,1,0.2,"sda",0.5,0.1
"29008",53,0.132075471698113,1,0.25,"sda",0.5,0.1
"29009",56,0.178571428571429,1,0.3,"sda",0.5,0.1
"29010",61,0.245901639344262,1,0.4,"sda",0.5,0.1
"29011",48,0.0416666666666667,1,0.1,"mdr",0.5,0.1
"29012",46,0.0217391304347826,0.978260869565217,0.15,"mdr",0.5,0.1
"29013",45,0,0.978260869565217,0.2,"mdr",0.5,0.1
"29014",43,0,0.934782608695652,0.25,"mdr",0.5,0.1
"29015",40,0,0.869565217391304,0.3,"mdr",0.5,0.1
"29016",34,0,0.739130434782609,0.4,"mdr",0.5,0.1
"29017",47,0.0425531914893617,0.978260869565217,0.1,"leb",0.5,0.1
"29018",47,0.0425531914893617,0.978260869565217,0.15,"leb",0.5,0.1
"29019",47,0.0425531914893617,0.978260869565217,0.2,"leb",0.5,0.1
"29020",47,0.0425531914893617,0.978260869565217,0.25,"leb",0.5,0.1
"29021",47,0.0425531914893617,0.978260869565217,0.3,"leb",0.5,0.1
"29022",47,0.0425531914893617,0.978260869565217,0.4,"leb",0.5,0.1
"29023",50,0.08,1,0.1,"sda",0.5,0.1
"29024",53,0.132075471698113,1,0.15,"sda",0.5,0.1
"29025",61,0.245901639344262,1,0.2,"sda",0.5,0.1
"29026",58,0.206896551724138,1,0.25,"sda",0.5,0.1
"29027",59,0.220338983050847,1,0.3,"sda",0.5,0.1
"29028",79,0.430379746835443,0.978260869565217,0.4,"sda",0.5,0.1
"29029",69,0.333333333333333,1,0.1,"mdr",0.5,0.1
"29030",55,0.163636363636364,1,0.15,"mdr",0.5,0.1
"29031",50,0.08,1,0.2,"mdr",0.5,0.1
"29032",47,0.0212765957446809,1,0.25,"mdr",0.5,0.1
"29033",45,0.0222222222222222,0.956521739130435,0.3,"mdr",0.5,0.1
"29034",40,0,0.869565217391304,0.4,"mdr",0.5,0.1
"29035",49,0.0612244897959184,1,0.1,"leb",0.5,0.1
"29036",49,0.0612244897959184,1,0.15,"leb",0.5,0.1
"29037",49,0.0612244897959184,1,0.2,"leb",0.5,0.1
"29038",49,0.0612244897959184,1,0.25,"leb",0.5,0.1
"29039",49,0.0612244897959184,1,0.3,"leb",0.5,0.1
"29040",49,0.0612244897959184,1,0.4,"leb",0.5,0.1
"29041",49,0.0612244897959184,1,0.1,"sda",0.5,0.1
"29042",49,0.0612244897959184,1,0.15,"sda",0.5,0.1
